* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025110322   1017.3   1019.9     20.2     None     17.8       86     20.4      8.4     60.0      8.7     60.0     14.4     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     23.7     None      0.0
467050 2025110323   1016.8   1019.4     20.2     None     17.2       83     19.6      7.9     60.0      8.8     60.0     14.1     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     23.7     None      0.0
467050 2025110324   1015.5   1018.1     20.3     None     17.5       84     20.0      7.2     60.0      9.2     60.0     14.2     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     23.8     None      0.0
467050 2025110401   1015.0   1017.5     20.8     None     17.6       82     20.1      9.0     50.0      9.3     50.0     14.6     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     24.6     None      0.0
467050 2025110402   1014.5   1017.1     20.0     None     18.1       89     20.8      7.0     60.0     10.1     60.0     15.8     60.0     -9.8      0.7     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        6     23.4     None      0.0
467050 2025110403   1013.8   1016.3     19.9     None     18.4       91     21.2      7.5     60.0      7.6     60.0     12.1     50.0     -9.8      0.4     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     23.2     None      0.0
467050 2025110404   1013.8   1016.3     20.3     None     18.4       89     21.2      6.6     60.0      7.6     60.0     11.6     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     23.8     None      0.0
467050 2025110405   1014.2   1016.7     20.7     None     18.6       88     21.4      6.7     50.0      7.6     60.0     11.7     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     20.8     21.4     22.2     22.5     23.7     24.2     25.4     27.2     26.5     25.4     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     24.4     None      0.0
467050 2025110406   1014.4   1016.9     21.1     None     19.4       90     22.5      6.8     50.0      7.1     60.0     11.1     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     25.0     None      0.0
467050 2025110407   1014.9   1017.4     21.5     None     19.3       87     22.4      8.6     60.0      9.4     50.0     14.8     60.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.09        2     25.6     None     0.04
467050 2025110408   1015.1   1017.6     22.1     None     19.8       87     23.1      9.5     50.0     10.5     50.0     16.4     50.0      0.0      0.0      0.0     30.0     None     None      0.6     None     None        9        /        /        5      0.6      9.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.47        1     26.6     None     0.38
467050 2025110409   1015.8   1018.3     22.2     None     19.9       87     23.2      8.4     50.0     10.2     50.0     15.9     50.0      0.0      0.0      0.0     30.0      7.0     None      0.6        1     None        8        9        0        5      0.6      9.0     21.5     21.6     22.3     22.5     23.5     24.1     25.4     27.2     26.5     25.4     None        0     None     None     None     None     None     None     None     None     None     None      0.5        2     26.8     None     0.81
467050 2025110410   1015.2   1017.7     22.4     None     20.1       87     23.5      9.2     50.0      9.8     60.0     14.8     40.0     -9.8      0.2      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        1     None     None     None     None     None     None     None     None     0.44        0     27.1     None     1.13
467050 2025110411   1014.3   1016.8     22.8     None     20.3       86     23.8      8.9     50.0     10.7     50.0     18.1     50.0      0.0      0.0      0.0     20.0     None     None      0.6     None     None       10        /        /        5      0.6     10.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.84        8     27.8     None     2.29
467050 2025110412   1013.4   1015.9     23.7     None     20.1       80     23.5     10.4     50.0     11.0     50.0     17.3     60.0      0.0      0.0      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.47        8     29.3     None     4.03
467050 2025110413   1012.8   1015.3     23.6     None     20.2       81     23.7     10.2     50.0     10.7     50.0     17.1     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      1.5        7     29.1     None     4.21
467050 2025110414   1012.4   1014.9     23.2     None     20.5       85     24.1      8.2     50.0     11.2     50.0     16.5     60.0      0.0      0.0      0.0     20.0     None     None      0.6     None     None       10        /        /        5      0.6     10.0     22.2     22.3     22.9     22.9     23.5     24.0     25.3     27.2     26.4     25.3     None        0     None     None     None     None     None     None     None     None     None     None     0.95        7     28.4     None     2.27
467050 2025110415   1012.8   1015.3     22.8     None     20.5       87     24.1      8.9     50.0     11.0     50.0     17.3     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.58        5     27.8     None     1.18
467050 2025110416   1013.2   1015.7     22.4     None     20.1       87     23.5      9.3     50.0     10.6     50.0     16.8     60.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.23        3     27.1     None     0.37
