* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025080322   1002.9   1005.4     28.5     None     25.9       86     33.4     11.1    230.0     11.1    230.0     17.3    220.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     38.9     None      0.0
467050 2025080323   1002.6   1005.1     28.1     None     25.3       85     32.2     11.3    230.0     11.9    230.0     17.5    240.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     38.0     None      0.0
467050 2025080324   1002.7   1005.1     28.5     None     23.9       76     29.7      9.0    230.0     11.0    230.0     16.0    240.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     38.9     None      0.0
467050 2025080401   1002.2   1004.6     28.6     None     24.4       78     30.6      7.1    240.0      8.7    230.0     11.1    230.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     39.1     None      0.0
467050 2025080402   1002.1   1004.5     29.2     None     23.4       71     28.8      7.4    240.0      7.9    230.0     12.4    230.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     40.5     None      0.0
467050 2025080403   1001.9   1004.3     29.4     None     23.1       69     28.3      7.1    240.0      7.7    240.0     11.8    230.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        6     41.0     None      0.0
467050 2025080404   1001.7   1004.1     29.2     None     23.6       72     29.1      7.6    240.0      7.6    240.0     12.1    230.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     40.5     None      0.0
467050 2025080405   1001.8   1004.2     29.1     None     24.0       74     29.8      8.4    230.0      8.5    240.0     13.0    230.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     26.8     27.3     27.9     27.9     28.3     28.3     27.7     26.7     24.7     23.5     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     40.3     None      0.0
467050 2025080406   1002.2   1004.6     28.6     None     24.2       77     30.2     10.2    240.0     10.5    240.0     16.1    230.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.02        3     39.1     None     0.01
467050 2025080407   1003.2   1005.6     29.0     None     22.0       66     26.4      9.8    220.0     10.9    230.0     16.5    220.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.18        3     40.1     None     0.17
467050 2025080408   1003.5   1005.9     30.2     None     22.1       62     26.6      6.3    230.0      9.6    220.0     12.5    220.0      0.0      0.0      0.4     30.0      7.0      3.0      0.9        2        3        2        9        8        1     None      7.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.06        1     42.9     None     1.32
467050 2025080409   1003.2   1005.6     30.0     None     23.7       69     29.3      4.3    240.0      6.2    230.0      9.7    230.0      0.0      0.0      0.5     30.0      7.0      3.0      0.9        2        3        2        9        8        1     None      7.0     27.0     27.2     27.8     27.7     28.1     28.2     27.7     26.7     24.6     23.5     None        0     None     None     None     None     None     None     None     None     None     None      1.6        0     42.4     None     2.83
467050 2025080410   1003.1   1005.5     29.8     None     24.7       74     31.1      4.2    260.0      5.3    240.0      8.6    240.0      0.0      0.0      0.4     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.12        5     42.0     None     5.14
467050 2025080411   1003.2   1005.6     29.7     None     25.0       76     31.7      5.6    250.0      5.6    250.0      8.4    240.0      0.0      0.0      0.3     30.0     None      3.6      0.9     None        8        1        /        7        1      3.6      9.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     2.09        5     41.7     None     6.04
467050 2025080412   1003.4   1005.8     29.5     None     24.4       74     30.6      6.3    240.0      6.3    240.0      9.3    250.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.68        3     41.2     None     5.51
467050 2025080413   1002.6   1005.0     30.4     None     25.3       74     32.2      6.6    240.0      6.8    240.0     10.3    240.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.88        8     43.4     None      6.2
467050 2025080414   1002.0   1004.4     33.3     None     23.4       56     28.8      7.8    220.0      7.9    220.0     12.0    210.0      0.0      0.0      0.2     30.0     None      3.6      0.6     None        6        3        /        7        4      3.6      9.0     28.1     27.9     28.3     28.1     28.0     28.1     27.6     26.6     24.6     23.4     None        0     None     None     None     None     None     None     None     None     None     None     2.46        8     51.2     None     7.06
467050 2025080415   1002.2   1004.6     31.4     None     23.5       63     29.0      6.6    220.0      7.8    220.0     11.9    230.0      0.0      0.0      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.43        5     46.0     None     4.07
467050 2025080416   1002.5   1004.9     30.1     None     24.7       73     31.1      6.9    240.0      7.0    230.0     11.0    260.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.95        5     42.7     None     2.15
