* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列7個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)7個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025010322   1019.3   1021.9     15.6     None      8.6       63     11.2      6.4     60.0      7.7     60.0     12.8     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        4     17.7     None      0.0
467050 2025010323   1018.5   1021.1     15.8     None      9.3       65     11.7      7.7     60.0      7.7     60.0     12.5     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     17.9     None      0.0
467050 2025010324   1018.0   1020.6     15.9     None      9.1       64     11.6      9.1     60.0      9.1     60.0     17.0     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     18.1     None      0.0
467050 2025010401   1017.8   1020.4     15.6     None      8.4       62     11.0      8.9     60.0     10.3     60.0     15.2     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        6     17.7     None      0.0
467050 2025010402   1017.5   1020.1     15.4     None      8.2       62     10.9      8.6     60.0     10.2     60.0     15.0     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        6     17.5     None      0.0
467050 2025010403   1017.2   1019.8     15.3     None      9.0       66     11.5      8.3     60.0      9.2     60.0     14.2     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     17.4     None      0.0
467050 2025010404   1016.6   1019.2     15.5     None      8.3       62     10.9      7.8     60.0      8.7     60.0     15.7     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     17.6     None      0.0
467050 2025010405   1017.0   1019.6     15.5     None      9.0       65     11.5      8.5     60.0      8.8     60.0     13.9     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     14.4     14.4     15.1     15.6     17.0     17.4     19.3     21.6     23.0     23.5     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     17.6     None      0.0
467050 2025010406   1017.8   1020.4     15.8     None      9.0       64     11.5      7.8     60.0      9.1     60.0     14.1    100.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     17.9     None      0.0
467050 2025010407   1018.8   1021.4     16.2     None      8.2       59     10.9      8.2     60.0      8.5     60.0     13.1     70.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.02        2     18.4     None     0.01
467050 2025010408   1019.0   1021.6     17.3     None     10.4       64     12.6      8.5     60.0      9.8     60.0     15.3     70.0      0.0      0.0      0.8     25.0     None     None      0.6     None     None        2        0        0        1     None      2.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.38        1     19.7     None     0.32
467050 2025010409   1019.4   1022.0     18.2     None     10.6       61     12.8      7.9     60.0      9.6     60.0     14.9     50.0      0.0      0.0      1.0     30.0     None     None      0.6     None     None        1        0        0        1     None      1.0     15.5     15.5     15.1     15.5     16.9     17.4     19.2     21.6     23.0     23.5     None        0     None     None     None     None     None     None     None     None     None     None      1.1        1     20.9     None     1.35
467050 2025010410   1019.1   1021.7     18.9     None     10.2       57     12.4      9.4     70.0     10.6     60.0     17.9     70.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.82        0     21.8     None      3.1
467050 2025010411   1018.6   1021.2     19.6     None     10.3       55     12.5      9.6     70.0      9.7     70.0     16.8     70.0      0.0      0.0      1.0     30.0     None     None      0.6     None     None        2        0        0        4     None      2.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     2.34        8     22.8     None     4.96
467050 2025010412   1017.3   1019.9     20.2     None     10.6       54     12.8      9.9     60.0     10.0     60.0     16.8     80.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.61        8     23.7     None     6.18
467050 2025010413   1016.2   1018.7     20.7     None     10.8       53     13.0      8.4     60.0     10.5     60.0     16.3     70.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.61        8     24.4     None     6.21
467050 2025010414   1015.8   1018.4     20.3     None     11.0       55     13.1      9.8     60.0      9.8     60.0     16.2     60.0      0.0      0.0      1.0     35.0     None     None      0.6     None     None        2        0        0        4     None      2.0     16.8     16.8     15.8     15.7     16.9     17.3     19.2     21.6     22.9     23.5     None        0     None     None     None     None     None     None     None     None     None     None     2.34        7     23.8     None     5.01
467050 2025010415   1015.4   1018.0     20.1     None     11.6       58     13.7      8.5     70.0     10.7     60.0     15.7     70.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.84        6     23.5     None     3.13
467050 2025010416   1015.2   1017.8     19.4     None     11.7       61     13.7      8.1     70.0      9.9     60.0     16.2     60.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.17        7     22.5     None     1.37
