* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列7個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)7個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025030322   1011.4   1014.0     17.6     None     17.3       98     19.7      6.1     10.0      6.3     10.0     10.4    360.0     -9.8      0.7     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     20.1     None      0.0
467050 2025030323   1011.3   1013.9     16.4     None     16.2       99     18.4      5.0     30.0      7.0    360.0     10.8     20.0      3.5      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     18.6     None      0.0
467050 2025030324   1011.6   1014.2     16.9     None     16.6       98     18.9      2.9     90.0      4.9     30.0      7.5     20.0      1.5      0.9     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     19.3     None      0.0
467050 2025030401   1010.8   1013.4     17.6     None     17.1       97     19.5      3.8    150.0      3.8    150.0      6.2    140.0      1.0      0.8     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     20.1     None      0.0
467050 2025030402   1011.1   1013.6     19.3     None     18.6       96     21.4      1.8    210.0      4.1    140.0      6.9    130.0     -9.8      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     22.4     None      0.0
467050 2025030403   1009.9   1012.4     18.8     None     18.6       99     21.4      2.5    110.0      2.5    110.0      4.0    110.0      3.5      0.7     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     21.7     None      0.0
467050 2025030404   1008.8   1011.3     19.7     None     18.5       93     21.3      4.7    170.0      5.0    180.0      8.3    180.0      5.0      0.8     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     22.9     None      0.0
467050 2025030405   1008.9   1011.4     20.7     None     18.5       87     21.3      4.8    160.0      6.7    150.0     11.5    170.0      0.5      0.3     None     None     None     None     None     None     None     None     None     None     None     None     None     19.4     19.7     20.0     20.1     20.1     19.5     18.9     20.1     21.6     23.6     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     24.4     None      0.0
467050 2025030406   1008.4   1010.9     20.0     None     18.3       90     21.0      3.2    120.0      4.7    160.0      6.8    210.0      0.5      0.2      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     23.4     None      0.0
467050 2025030407   1009.6   1012.1     20.0     None     18.7       92     21.6      1.6    130.0      3.4    120.0      4.3    130.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.03        3     23.4     None     0.02
467050 2025030408   1010.8   1013.3     20.7     None     18.8       89     21.7      2.2    240.0      2.2    240.0      8.4    310.0     -9.8      0.1      0.0     30.0     None      3.0      1.2     None        6        3        /        7        4      3.0      9.0     None     None     None     None     None     None     None     None     None     None     None        1     None        4     None     None     None     None     None     None     None     None     0.19        3     24.4     None     0.26
467050 2025030409   1010.0   1012.6     18.5     None     18.0       97     20.6      3.7     50.0      4.4     20.0      7.5    320.0      0.5      1.0      0.0      8.0     None      2.1      0.9     None        9        1        /        2        9      2.1     10.0     19.2     19.7     19.9     19.9     19.9     19.5     18.9     20.1     21.5     23.6     None        1        1        4     None     None     None     None     None     None     None     None     0.07        0     21.3     None     0.22
467050 2025030410   1009.8   1012.4     18.4     None     17.4       94     19.9      5.2     10.0      5.2     10.0      8.8    360.0      0.5      0.4      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None        9     None     None     None     0.47        0     21.2     None     1.72
467050 2025030411   1009.4   1012.0     17.8     None     17.0       95     19.4      8.1     40.0      8.2     20.0     12.7     50.0     -9.8      0.2      0.0      8.0     None      2.1      0.6     None        3        7        /        2        4      0.6     10.0     None     None     None     None     None     None     None     None     None     None     None        1     None        4     None     None     None     None        9     None     None     None     0.57        8     20.4     None      2.6
467050 2025030412   1009.1   1011.6     19.1     None     17.9       93     20.5      8.3     50.0      8.8     50.0     13.3     60.0     -9.8      0.4      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None        9     None     None     None     1.44        8     22.1     None     5.26
467050 2025030413   1007.4   1009.9     20.6     None     18.9       90     21.8      7.5     50.0      8.0     50.0     11.9     50.0     -9.8      0.1      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        4     None     None     None     None     None     None     None     None      1.7        8     24.3     None      6.1
467050 2025030414   1006.9   1009.4     20.5     None     18.8       90     21.7      6.3     40.0      8.2     50.0     12.3     50.0      0.0      0.0      0.4     12.0      7.0      2.4      1.2        3        2        5        9        7        4     None     10.0     19.7     19.9     20.4     20.1     19.8     19.5     19.0     20.1     21.5     23.6     None        1     None     None     None     None     None     None     None     None     None     None     1.86        8     24.1     None     6.29
467050 2025030415   1007.0   1009.5     19.5     None     18.3       93     21.0      5.9     40.0      7.4     40.0     11.7     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.93        5     22.7     None     3.08
467050 2025030416   1006.7   1009.2     19.3     None     18.3       94     21.0      4.6     60.0      7.0     40.0     11.2     30.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.18        8     22.4     None     0.52
