* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列7個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)7個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025070322   1003.7   1006.1     29.4     None     22.4       66     27.1      4.1     80.0      5.1     70.0      8.9     80.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     41.0     None      0.0
467050 2025070323   1003.3   1005.7     28.9     None     22.7       69     27.6      2.7    110.0      4.0     80.0      6.4     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     39.8     None      0.0
467050 2025070324   1003.1   1005.6     28.4     None     22.4       70     27.1      1.2    120.0      2.7    110.0      4.4    110.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     38.7     None      0.0
467050 2025070401   1003.3   1005.8     28.2     None     22.2       70     26.8      2.2    120.0      2.3    110.0      3.6    120.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     38.2     None      0.0
467050 2025070402   1003.2   1005.7     28.0     None     22.3       71     26.9      1.8    140.0      2.9    130.0      4.7    120.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     37.8     None      0.0
467050 2025070403   1002.9   1005.4     27.8     None     22.5       73     27.3      1.3    120.0      2.1    140.0      3.1    140.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     37.4     None      0.0
467050 2025070404   1002.7   1005.2     27.4     None     22.8       76     27.8      1.1     90.0      2.0    110.0      2.8    110.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     36.5     None      0.0
467050 2025070405   1002.6   1005.1     27.4     None     22.6       75     27.4      0.8    110.0      1.8    100.0      2.8    100.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     28.7     29.5     30.4     30.6     30.7     29.9     27.9     25.8     23.5     23.0     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     36.5     None      0.0
467050 2025070406   1003.2   1005.7     27.8     None     22.8       74     27.8      1.1    100.0      1.4    140.0      2.3    120.0      0.0      0.0      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.09        3     37.4     None     0.07
467050 2025070407   1003.7   1006.1     29.9     None     22.6       65     27.4      2.3    110.0      2.3    110.0      3.6    100.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.64        3     42.2     None     0.59
467050 2025070408   1004.0   1006.4     31.6     None     22.9       60     27.9      1.1    210.0      2.4    110.0      4.1    140.0      0.0      0.0      1.0     16.0      7.0     None     None        2     None     None        1        0        0     None      2.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.41        1     46.5     None     2.03
467050 2025070409   1003.9   1006.3     31.7     None     23.3       61     28.6      2.0    290.0      2.3    270.0      3.5    280.0      0.0      0.0      1.0     16.0      7.0     None     None        2     None     None        1        0        0     None      2.0     29.7     29.3     30.0     29.9     30.2     29.6     27.7     25.6     23.2     22.8     None        0     None     None     None     None     None     None     None     None     None     None      2.2        0     46.8     None     4.51
467050 2025070410   1003.7   1006.1     32.0     None     23.6       61     29.1      2.1    290.0      2.2    280.0      3.4    290.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.47        4     47.6     None     6.58
467050 2025070411   1003.4   1005.8     33.1     None     23.2       56     28.4      3.4    300.0      3.4    300.0      5.5    290.0      0.0      0.0      1.0     16.0      7.0     None     None        7     None     None        8        0        0     None      7.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     3.44        8     50.6     None    10.26
467050 2025070412   1003.0   1005.4     32.9     None     24.4       61     30.6      4.7    310.0      5.0    310.0      7.6    300.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.68        7     50.0     None    11.57
467050 2025070413   1002.8   1005.2     32.9     None     24.9       63     31.5      4.3    320.0      5.0    320.0      7.5    330.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.64        7     50.0     None    11.31
467050 2025070414   1002.5   1004.9     32.6     None     25.4       66     32.4      4.1    320.0      4.8    330.0      7.5    320.0      0.0      0.0      1.0     16.0      7.0     None      0.9        6     None        1        8        0        1     None      7.0     33.1     32.9     32.5     32.0     30.0     29.4     27.8     25.6     23.2     22.7     None        0     None     None     None     None     None     None     None     None     None     None     3.27        8     49.2     None     9.64
467050 2025070415   1001.9   1004.3     33.3     None     23.7       57     29.3      3.2    340.0      4.3    320.0      6.9    340.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.87        8     51.2     None      7.2
467050 2025070416   1002.1   1004.5     32.1     None     25.0       66     31.7      4.2    330.0      4.6    330.0      6.8    330.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.04        5     47.8     None     3.97
