* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列7個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)7個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025020321   1021.2   1023.8     11.9     None      8.2       78     10.9      8.4     40.0      9.3     50.0     15.5     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     12.4     12.4     13.7     14.4     16.0     16.5     18.1     20.2     21.6     22.9     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     13.9     None      0.0
467050 2025020322   1021.4   1024.0     11.2     None      8.6       84     11.2      9.4     40.0      9.9     40.0     16.2     50.0     -9.8      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     13.3     None      0.0
467050 2025020323   1021.4   1024.0     11.6     None      7.9       78     10.7      9.4     40.0     10.1     40.0     16.8     50.0     -9.8      0.3     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     13.7     None      0.0
467050 2025020324   1021.7   1024.3     12.0     None      7.3       73     10.2      9.7     50.0     10.7     40.0     17.0     40.0     -9.8      0.3     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     14.0     None      0.0
467050 2025020401   1022.4   1025.1     11.1     None      6.7       74      9.8      9.9     40.0     10.5     40.0     18.0     40.0     -9.8      0.3     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     13.2     None      0.0
467050 2025020402   1022.3   1025.0     10.8     None      6.6       75      9.7     10.1     40.0     11.0     40.0     17.6     50.0     -9.8      0.5     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     13.0     None      0.0
467050 2025020403   1022.1   1024.8     11.1     None      5.8       70      9.2      9.1     50.0     11.0     40.0     17.9     50.0     -9.8      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     13.2     None      0.0
467050 2025020404   1021.8   1024.4     11.5     None      5.2       65      8.8      8.0     50.0      9.7     50.0     14.7     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     13.6     None      0.0
467050 2025020405   1021.5   1024.1     11.8     None      4.8       62      8.6      7.9     60.0      8.1     60.0     13.4     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     11.7     11.7     13.1     13.9     15.6     16.2     18.1     20.2     21.6     22.8     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     13.8     None      0.0
467050 2025020406   1021.6   1024.2     11.8     None      5.0       63      8.7      7.8     60.0      9.2     50.0     14.2     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     13.8     None      0.0
467050 2025020407   1022.1   1024.7     11.8     None      4.3       60      8.3      8.5     50.0      8.6     60.0     14.9     60.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.01        3     13.8     None     0.01
467050 2025020408   1022.3   1024.9     12.1     None      3.9       57      8.1      8.9     50.0      9.1     50.0     14.6     50.0      0.0      0.0      0.5     16.0     None     None      0.6     None     None        3        0        0        4     None      3.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None      0.4        1     14.1     None     0.32
467050 2025020409   1022.0   1024.6     13.2     None      4.9       57      8.7      8.4     50.0      9.5     50.0     14.9     60.0      0.0      0.0      1.0     16.0     None     None      0.6     None     None        2        0        0        4     None      2.0     12.0     12.0     12.9     13.7     15.4     16.1     18.1     20.2     21.6     22.8     None        0     None     None     None     None     None     None     None     None     None     None     1.17        0     15.2     None     1.48
467050 2025020410   1021.4   1024.0     14.3     None      5.9       57      9.3      8.4     60.0     10.5     50.0     15.6     60.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.96        8     16.3     None     3.46
467050 2025020411   1021.4   1024.0     14.9     None      4.6       50      8.5      8.7     40.0      9.9     50.0     14.6     50.0      0.0      0.0      1.0     16.0     None     None     None     None     None     None     None     None     None     None      0.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     2.57        5     16.9     None     5.68
467050 2025020412   1020.3   1022.9     14.9     None      4.9       51      8.7      8.9     40.0     11.2     40.0     16.7     40.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.88        8     16.9     None     7.08
467050 2025020413   1019.0   1021.6     14.5     None      4.5       51      8.4     10.3     50.0     11.6     50.0     18.0     40.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.91        8     16.5     None     7.12
467050 2025020414   1018.9   1021.5     14.6     None      4.0       49      8.1      9.4     40.0     10.9     50.0     16.8     50.0      0.0      0.0      1.0     16.0     None     None     None     None     None     None     None     None     None     None      0.0     13.5     13.5     13.4     13.7     15.2     16.0     18.1     20.2     21.6     22.8     None        0     None     None     None     None     None     None     None     None     None     None      2.7        6     16.6     None     6.05
467050 2025020415   1018.8   1021.4     14.1     None      4.7       53      8.5      9.7     50.0     10.9     50.0     16.7     30.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.17        6     16.1     None     4.06
467050 2025020416   1019.6   1022.2     13.2     None      4.6       56      8.5      9.0     40.0     10.6     40.0     17.3     50.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.41        3     15.2     None     1.95
