* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列7個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)7個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025050322   1008.3   1010.8     25.3     None     22.6       85     27.4      1.0     70.0      1.3     50.0      1.8     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     32.2     None      0.0
467050 2025050323   1008.3   1010.8     25.3     None     21.8       81     26.1      0.1      0.0      1.6     50.0      2.0     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     32.2     None      0.0
467050 2025050324   1007.9   1010.4     25.7     None     20.7       74     24.4      1.1     40.0      1.2     30.0      2.2     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     33.0     None      0.0
467050 2025050401   1008.0   1010.5     25.3     None     21.8       81     26.1      2.3     30.0      2.4     30.0      3.7     40.0     -9.8      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     32.2     None      0.0
467050 2025050402   1007.7   1010.2     24.7     None     22.6       88     27.4      1.6     60.0      3.4     50.0      5.5     50.0     -9.8      0.3     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     31.1     None      0.0
467050 2025050403   1007.5   1010.0     24.5     None     22.0       86     26.4      3.7     30.0      3.8     50.0      6.4     30.0     -9.8      0.1     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     30.7     None      0.0
467050 2025050404   1007.4   1009.9     24.1     None     21.4       85     25.5      2.5     50.0      4.2     40.0      6.7     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     30.0     None      0.0
467050 2025050405   1007.4   1009.9     23.8     None     22.4       92     27.1      0.8    120.0      2.5     50.0      2.4     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     23.7     24.1     24.4     24.3     23.9     23.1     22.1     21.8     21.3     22.6     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     29.5     None      0.0
467050 2025050406   1007.5   1010.0     24.1     None     22.4       90     27.1      1.5    100.0      1.8    100.0      2.5     90.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.05        4     30.0     None     0.04
467050 2025050407   1007.8   1010.3     24.8     None     22.3       86     26.9      1.8     60.0      2.3     60.0      3.3     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.32        3     31.3     None     0.45
467050 2025050408   1008.2   1010.7     26.8     None     22.7       78     27.6      4.3     40.0      4.3     40.0      7.0     20.0      0.0      0.0      0.3     16.0      7.0      3.0      0.9        3        5        1        9        3        5     None      9.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.16        3     35.2     None     1.93
467050 2025050409   1008.4   1010.9     25.1     None     22.6       86     27.4      8.4     50.0      8.4     50.0     13.9     50.0      0.0      0.0      0.2     12.0     None     None      0.9     None     None        9        /        /        5      0.9      9.0     24.0     24.1     24.3     24.1     23.8     23.0     22.1     21.7     21.3     22.5     None        0     None     None     None     None     None     None     None     None     None     None     1.38        1     31.9     None     3.25
467050 2025050410   1008.8   1011.3     25.2     None     22.1       83     26.6      8.9     50.0      9.5     40.0     14.7     50.0      0.0      0.0      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.72        2     32.1     None     5.09
467050 2025050411   1008.6   1011.1     25.1     None     22.2       84     26.8      8.4     50.0     10.3     50.0     16.0     50.0      0.0      0.0      0.0     12.0     None     None      0.9     None     None       10        /        /        5      0.9     10.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.64        0     31.9     None     5.85
467050 2025050412   1008.1   1010.6     25.5     None     22.2       82     26.8      8.8     50.0      9.8     50.0     15.6     40.0      0.0      0.0      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.51        8     32.6     None      8.6
467050 2025050413   1007.6   1010.1     25.1     None     22.2       84     26.8      8.2     40.0      9.3     50.0     13.9     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.85        8     31.9     None     6.74
467050 2025050414   1006.9   1009.4     25.7     None     22.2       81     26.8      8.0     50.0      9.5     50.0     14.5     60.0      0.0      0.0      0.3     12.0     None      3.0     None     None        8     None        0        7        0      3.0      8.0     24.7     24.7     24.9     24.6     23.8     23.1     22.2     21.7     21.3     22.5     None        0     None     None     None     None     None     None     None     None     None     None     2.47        8     33.0     None     7.81
467050 2025050415   1006.6   1009.1     25.5     None     22.2       82     26.8      8.0     50.0      9.4     50.0     14.0     60.0      0.0      0.0      0.7     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.42        7     32.6     None     6.49
467050 2025050416   1006.5   1009.0     25.0     None     22.1       84     26.6      7.0     50.0      9.0     50.0     13.8     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.08        6     31.7     None     2.77
